2018-05-07 11:37:12,038 [main] INFO  utils.VerifiableProperties - Verifying properties
	at com.avaje.ebean.Ebean$ServerManager.<init>(Ebean.java:168)
	at com.avaje.ebean.Ebean$ServerManager.<init>(Ebean.java:133)
	at com.avaje.ebean.Ebean.<clinit>(Ebean.java:127)
	at EbeanTest.main(EbeanTest.java:12)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:497)
	at com.intellij.rt.execution.application.AppMain.main(AppMain.java:147)
Caused by: java.lang.ClassNotFoundException: com.mysql.jdbc.Driver
	at java.net.URLClassLoader.findClass(URLClassLoader.java:381)
	at java.lang.ClassLoader.loadClass(ClassLoader.java:424)
	at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:331)
	at java.lang.ClassLoader.loadClass(ClassLoader.java:357)
	at java.lang.Class.forName0(Native Method)
	at java.lang.Class.forName(Class.java:348)
	at org.avaje.targetSource.pool.ConnectionPool.initialise(ConnectionPool.java:252)
	... 18 more
2018-05-08 17:37:11,196 [main] ERROR ebean.Ebean - Error trying to create the default EbeanServer
java.lang.IllegalStateException: Problem loading Database Driver [com.mysql.jdbc.Driver]: com.mysql.jdbc.Driver
	at org.avaje.targetSource.pool.ConnectionPool.initialise(ConnectionPool.java:257)
	at org.avaje.targetSource.pool.ConnectionPool.<init>(ConnectionPool.java:222)
	at org.avaje.targetSource.Factory.createPool(Factory.java:12)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.getDataSourceFromConfig(DefaultContainer.java:307)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.setDataSource(DefaultContainer.java:260)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.createServer(DefaultContainer.java:100)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.createServer(DefaultContainer.java:74)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.createServer(DefaultContainer.java:41)
	at com.avaje.ebean.EbeanServerFactory.create(EbeanServerFactory.java:55)
	at com.avaje.ebean.Ebean$ServerManager.getWithCreate(Ebean.java:210)
	at com.avaje.ebean.Ebean$ServerManager.<init>(Ebean.java:168)
	at com.avaje.ebean.Ebean$ServerManager.<init>(Ebean.java:133)
	at com.avaje.ebean.Ebean.<clinit>(Ebean.java:127)
	at EbeanTest.main(EbeanTest.java:12)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:497)
	at com.intellij.rt.execution.application.AppMain.main(AppMain.java:147)
Caused by: java.lang.ClassNotFoundException: com.mysql.jdbc.Driver
	at java.net.URLClassLoader.findClass(URLClassLoader.java:381)
	at java.lang.ClassLoader.loadClass(ClassLoader.java:424)
	at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:331)
	at java.lang.ClassLoader.loadClass(ClassLoader.java:357)
	at java.lang.Class.forName0(Native Method)
	at java.lang.Class.forName(Class.java:348)
	at org.avaje.targetSource.pool.ConnectionPool.initialise(ConnectionPool.java:252)
	... 18 more
2018-05-08 17:40:24,393 [main] ERROR ebean.Ebean - Error trying to create the default EbeanServer
java.lang.IllegalStateException: Problem loading Database Driver [com.mysql.jdbc.Driver]: com.mysql.jdbc.Driver
	at org.avaje.targetSource.pool.ConnectionPool.initialise(ConnectionPool.java:257)
	at org.avaje.targetSource.pool.ConnectionPool.<init>(ConnectionPool.java:222)
	at org.avaje.targetSource.Factory.createPool(Factory.java:12)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.getDataSourceFromConfig(DefaultContainer.java:307)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.setDataSource(DefaultContainer.java:260)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.createServer(DefaultContainer.java:100)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.createServer(DefaultContainer.java:74)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.createServer(DefaultContainer.java:41)
	at com.avaje.ebean.EbeanServerFactory.create(EbeanServerFactory.java:55)
	at com.avaje.ebean.Ebean$ServerManager.getWithCreate(Ebean.java:210)
	at com.avaje.ebean.Ebean$ServerManager.<init>(Ebean.java:168)
	at com.avaje.ebean.Ebean$ServerManager.<init>(Ebean.java:133)
	at com.avaje.ebean.Ebean.<clinit>(Ebean.java:127)
	at EbeanTest.main(EbeanTest.java:12)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:497)
	at com.intellij.rt.execution.application.AppMain.main(AppMain.java:147)
Caused by: java.lang.ClassNotFoundException: com.mysql.jdbc.Driver
	at java.net.URLClassLoader.findClass(URLClassLoader.java:381)
	at java.lang.ClassLoader.loadClass(ClassLoader.java:424)
	at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:331)
	at java.lang.ClassLoader.loadClass(ClassLoader.java:357)
	at java.lang.Class.forName0(Native Method)
	at java.lang.Class.forName(Class.java:348)
	at org.avaje.targetSource.pool.ConnectionPool.initialise(ConnectionPool.java:252)
	... 18 more
2018-05-08 17:44:45,700 [main] ERROR ebean.Ebean - Error trying to create the default EbeanServer
java.lang.IllegalStateException: Problem loading Database Driver [com.mysql.jdbc.Driver]: com.mysql.jdbc.Driver
	at org.avaje.targetSource.pool.ConnectionPool.initialise(ConnectionPool.java:257)
	at org.avaje.targetSource.pool.ConnectionPool.<init>(ConnectionPool.java:222)
	at org.avaje.targetSource.Factory.createPool(Factory.java:12)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.getDataSourceFromConfig(DefaultContainer.java:307)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.setDataSource(DefaultContainer.java:260)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.createServer(DefaultContainer.java:100)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.createServer(DefaultContainer.java:74)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.createServer(DefaultContainer.java:41)
	at com.avaje.ebean.EbeanServerFactory.create(EbeanServerFactory.java:55)
	at com.avaje.ebean.Ebean$ServerManager.getWithCreate(Ebean.java:210)
	at com.avaje.ebean.Ebean$ServerManager.<init>(Ebean.java:168)
	at com.avaje.ebean.Ebean$ServerManager.<init>(Ebean.java:133)
	at com.avaje.ebean.Ebean.<clinit>(Ebean.java:127)
	at EbeanTest.main(EbeanTest.java:12)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:497)
	at com.intellij.rt.execution.application.AppMain.main(AppMain.java:147)
Caused by: java.lang.ClassNotFoundException: com.mysql.jdbc.Driver
	at java.net.URLClassLoader.findClass(URLClassLoader.java:381)
	at java.lang.ClassLoader.loadClass(ClassLoader.java:424)
	at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:331)
	at java.lang.ClassLoader.loadClass(ClassLoader.java:357)
	at java.lang.Class.forName0(Native Method)
	at java.lang.Class.forName(Class.java:348)
	at org.avaje.targetSource.pool.ConnectionPool.initialise(ConnectionPool.java:252)
	... 18 more
2018-05-08 17:45:57,419 [main] INFO  pool.ConnectionPool - DataSourcePool [mysql] autoCommit[false] transIsolation[READ_COMMITTED] min[1] max[2]
2018-05-08 17:45:58,241 [main] ERROR pool.ConnectionPool - FATAL: DataSourcePool [mysql] is down or has network error!!!
2018-05-08 17:45:58,243 [main] INFO  pool.PooledConnectionQueue - Reseting DataSourcePool [mysql] min[1] max[2] free[0] busy[0] waiting[0] highWaterMark[0] waitCount[0] hitCount[0]
2018-05-08 17:45:58,244 [main] INFO  pool.PooledConnectionQueue - Busy Connections:

2018-05-08 17:45:58,245 [main] ERROR ebean.Ebean - Error trying to create the default EbeanServer
java.lang.RuntimeException: java.sql.SQLException: Access denied for user 'root'@'localhost' (using password: YES)
	at org.avaje.targetSource.pool.ConnectionPool.<init>(ConnectionPool.java:229)
	at org.avaje.targetSource.Factory.createPool(Factory.java:12)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.getDataSourceFromConfig(DefaultContainer.java:307)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.setDataSource(DefaultContainer.java:260)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.createServer(DefaultContainer.java:100)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.createServer(DefaultContainer.java:74)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.createServer(DefaultContainer.java:41)
	at com.avaje.ebean.EbeanServerFactory.create(EbeanServerFactory.java:55)
	at com.avaje.ebean.Ebean$ServerManager.getWithCreate(Ebean.java:210)
	at com.avaje.ebean.Ebean$ServerManager.<init>(Ebean.java:168)
	at com.avaje.ebean.Ebean$ServerManager.<init>(Ebean.java:133)
	at com.avaje.ebean.Ebean.<clinit>(Ebean.java:127)
	at EbeanTest.main(EbeanTest.java:12)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:497)
	at com.intellij.rt.execution.application.AppMain.main(AppMain.java:147)
Caused by: java.sql.SQLException: Access denied for user 'root'@'localhost' (using password: YES)
	at com.mysql.jdbc.SQLError.createSQLException(SQLError.java:1055)
	at com.mysql.jdbc.SQLError.createSQLException(SQLError.java:956)
	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:3491)
	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:3423)
	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:910)
	at com.mysql.jdbc.MysqlIO.secureAuth411(MysqlIO.java:3923)
	at com.mysql.jdbc.MysqlIO.doHandshake(MysqlIO.java:1273)
	at com.mysql.jdbc.ConnectionImpl.createNewIO(ConnectionImpl.java:2031)
	at com.mysql.jdbc.ConnectionImpl.<init>(ConnectionImpl.java:718)
	at com.mysql.jdbc.JDBC4Connection.<init>(JDBC4Connection.java:46)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:62)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
	at java.lang.reflect.Constructor.newInstance(Constructor.java:422)
	at com.mysql.jdbc.Util.handleNewInstance(Util.java:406)
	at com.mysql.jdbc.ConnectionImpl.getInstance(ConnectionImpl.java:302)
	at com.mysql.jdbc.NonRegisteringDriver.connect(NonRegisteringDriver.java:282)
	at java.sql.DriverManager.getConnection(DriverManager.java:664)
	at java.sql.DriverManager.getConnection(DriverManager.java:208)
	at org.avaje.targetSource.pool.ConnectionPool.createUnpooledConnection(ConnectionPool.java:429)
	at org.avaje.targetSource.pool.ConnectionPool.createConnectionForQueue(ConnectionPool.java:662)
	at org.avaje.targetSource.pool.PooledConnectionQueue.ensureMinimumConnections(PooledConnectionQueue.java:228)
	at org.avaje.targetSource.pool.ConnectionPool.initialise(ConnectionPool.java:272)
	at org.avaje.targetSource.pool.ConnectionPool.<init>(ConnectionPool.java:222)
	... 17 more
2018-05-08 17:47:12,845 [main] INFO  pool.ConnectionPool - DataSourcePool [mysql] autoCommit[false] transIsolation[READ_COMMITTED] min[1] max[2]
2018-05-08 17:47:13,165 [main] ERROR pool.ConnectionPool - FATAL: DataSourcePool [mysql] is down or has network error!!!
2018-05-08 17:47:13,168 [main] INFO  pool.PooledConnectionQueue - Reseting DataSourcePool [mysql] min[1] max[2] free[0] busy[0] waiting[0] highWaterMark[0] waitCount[0] hitCount[0]
2018-05-08 17:47:13,169 [main] INFO  pool.PooledConnectionQueue - Busy Connections:

2018-05-08 17:47:13,170 [main] ERROR ebean.Ebean - Error trying to create the default EbeanServer
java.lang.RuntimeException: java.sql.SQLException: Access denied for user 'debezium'@'localhost' (using password: YES)
	at org.avaje.targetSource.pool.ConnectionPool.<init>(ConnectionPool.java:229)
	at org.avaje.targetSource.Factory.createPool(Factory.java:12)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.getDataSourceFromConfig(DefaultContainer.java:307)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.setDataSource(DefaultContainer.java:260)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.createServer(DefaultContainer.java:100)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.createServer(DefaultContainer.java:74)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.createServer(DefaultContainer.java:41)
	at com.avaje.ebean.EbeanServerFactory.create(EbeanServerFactory.java:55)
	at com.avaje.ebean.Ebean$ServerManager.getWithCreate(Ebean.java:210)
	at com.avaje.ebean.Ebean$ServerManager.<init>(Ebean.java:168)
	at com.avaje.ebean.Ebean$ServerManager.<init>(Ebean.java:133)
	at com.avaje.ebean.Ebean.<clinit>(Ebean.java:127)
	at EbeanTest.main(EbeanTest.java:12)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:497)
	at com.intellij.rt.execution.application.AppMain.main(AppMain.java:147)
Caused by: java.sql.SQLException: Access denied for user 'debezium'@'localhost' (using password: YES)
	at com.mysql.jdbc.SQLError.createSQLException(SQLError.java:1055)
	at com.mysql.jdbc.SQLError.createSQLException(SQLError.java:956)
	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:3491)
	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:3423)
	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:910)
	at com.mysql.jdbc.MysqlIO.secureAuth411(MysqlIO.java:3923)
	at com.mysql.jdbc.MysqlIO.doHandshake(MysqlIO.java:1273)
	at com.mysql.jdbc.ConnectionImpl.createNewIO(ConnectionImpl.java:2031)
	at com.mysql.jdbc.ConnectionImpl.<init>(ConnectionImpl.java:718)
	at com.mysql.jdbc.JDBC4Connection.<init>(JDBC4Connection.java:46)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:62)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
	at java.lang.reflect.Constructor.newInstance(Constructor.java:422)
	at com.mysql.jdbc.Util.handleNewInstance(Util.java:406)
	at com.mysql.jdbc.ConnectionImpl.getInstance(ConnectionImpl.java:302)
	at com.mysql.jdbc.NonRegisteringDriver.connect(NonRegisteringDriver.java:282)
	at java.sql.DriverManager.getConnection(DriverManager.java:664)
	at java.sql.DriverManager.getConnection(DriverManager.java:208)
	at org.avaje.targetSource.pool.ConnectionPool.createUnpooledConnection(ConnectionPool.java:429)
	at org.avaje.targetSource.pool.ConnectionPool.createConnectionForQueue(ConnectionPool.java:662)
	at org.avaje.targetSource.pool.PooledConnectionQueue.ensureMinimumConnections(PooledConnectionQueue.java:228)
	at org.avaje.targetSource.pool.ConnectionPool.initialise(ConnectionPool.java:272)
	at org.avaje.targetSource.pool.ConnectionPool.<init>(ConnectionPool.java:222)
	... 17 more
2018-05-08 20:56:37,405 [main] INFO  pool.ConnectionPool - DataSourcePool [mysql] autoCommit[false] transIsolation[READ_COMMITTED] min[1] max[2]
2018-05-08 20:56:37,771 [main] ERROR pool.ConnectionPool - FATAL: DataSourcePool [mysql] is down or has network error!!!
2018-05-08 20:56:37,774 [main] INFO  pool.PooledConnectionQueue - Reseting DataSourcePool [mysql] min[1] max[2] free[0] busy[0] waiting[0] highWaterMark[0] waitCount[0] hitCount[0]
2018-05-08 20:56:37,775 [main] INFO  pool.PooledConnectionQueue - Busy Connections:

2018-05-08 20:56:37,786 [main] ERROR ebean.Ebean - Error trying to create the default EbeanServer
java.lang.RuntimeException: com.mysql.jdbc.exceptions.jdbc4.CommunicationsException: Communications link failure

Last packet sent to the server was 0 ms ago.
	at org.avaje.targetSource.pool.ConnectionPool.<init>(ConnectionPool.java:229)
	at org.avaje.targetSource.Factory.createPool(Factory.java:12)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.getDataSourceFromConfig(DefaultContainer.java:307)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.setDataSource(DefaultContainer.java:260)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.createServer(DefaultContainer.java:100)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.createServer(DefaultContainer.java:74)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.createServer(DefaultContainer.java:41)
	at com.avaje.ebean.EbeanServerFactory.create(EbeanServerFactory.java:55)
	at com.avaje.ebean.Ebean$ServerManager.getWithCreate(Ebean.java:210)
	at com.avaje.ebean.Ebean$ServerManager.<init>(Ebean.java:168)
	at com.avaje.ebean.Ebean$ServerManager.<init>(Ebean.java:133)
	at com.avaje.ebean.Ebean.<clinit>(Ebean.java:127)
	at EbeanTest.main(EbeanTest.java:12)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:497)
	at com.intellij.rt.execution.application.AppMain.main(AppMain.java:147)
Caused by: com.mysql.jdbc.exceptions.jdbc4.CommunicationsException: Communications link failure

Last packet sent to the server was 0 ms ago.
	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:62)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
	at java.lang.reflect.Constructor.newInstance(Constructor.java:422)
	at com.mysql.jdbc.Util.handleNewInstance(Util.java:406)
	at com.mysql.jdbc.SQLError.createCommunicationsException(SQLError.java:1074)
	at com.mysql.jdbc.ConnectionImpl.createNewIO(ConnectionImpl.java:2103)
	at com.mysql.jdbc.ConnectionImpl.<init>(ConnectionImpl.java:718)
	at com.mysql.jdbc.JDBC4Connection.<init>(JDBC4Connection.java:46)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:62)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
	at java.lang.reflect.Constructor.newInstance(Constructor.java:422)
	at com.mysql.jdbc.Util.handleNewInstance(Util.java:406)
	at com.mysql.jdbc.ConnectionImpl.getInstance(ConnectionImpl.java:302)
	at com.mysql.jdbc.NonRegisteringDriver.connect(NonRegisteringDriver.java:282)
	at java.sql.DriverManager.getConnection(DriverManager.java:664)
	at java.sql.DriverManager.getConnection(DriverManager.java:208)
	at org.avaje.targetSource.pool.ConnectionPool.createUnpooledConnection(ConnectionPool.java:429)
	at org.avaje.targetSource.pool.ConnectionPool.createConnectionForQueue(ConnectionPool.java:662)
	at org.avaje.targetSource.pool.PooledConnectionQueue.ensureMinimumConnections(PooledConnectionQueue.java:228)
	at org.avaje.targetSource.pool.ConnectionPool.initialise(ConnectionPool.java:272)
	at org.avaje.targetSource.pool.ConnectionPool.<init>(ConnectionPool.java:222)
	... 17 more
Caused by: com.mysql.jdbc.exceptions.jdbc4.CommunicationsException: Communications link failure

Last packet sent to the server was 0 ms ago.
	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:62)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
	at java.lang.reflect.Constructor.newInstance(Constructor.java:422)
	at com.mysql.jdbc.Util.handleNewInstance(Util.java:406)
	at com.mysql.jdbc.SQLError.createCommunicationsException(SQLError.java:1074)
	at com.mysql.jdbc.MysqlIO.readPacket(MysqlIO.java:666)
	at com.mysql.jdbc.MysqlIO.doHandshake(MysqlIO.java:1069)
	at com.mysql.jdbc.ConnectionImpl.createNewIO(ConnectionImpl.java:2031)
	... 33 more
Caused by: java.io.EOFException: Can not read response from server. Expected to read 4 bytes, read 0 bytes before connection was unexpectedly lost.
	at com.mysql.jdbc.MysqlIO.readFully(MysqlIO.java:2431)
	at com.mysql.jdbc.MysqlIO.readPacket(MysqlIO.java:590)
	... 35 more
2018-05-08 21:12:41,927 [main] INFO  pool.ConnectionPool - DataSourcePool [mysql] autoCommit[false] transIsolation[READ_COMMITTED] min[1] max[2]
2018-05-08 21:12:42,369 [main] ERROR pool.ConnectionPool - FATAL: DataSourcePool [mysql] is down or has network error!!!
2018-05-08 21:12:42,373 [main] INFO  pool.PooledConnectionQueue - Reseting DataSourcePool [mysql] min[1] max[2] free[0] busy[0] waiting[0] highWaterMark[0] waitCount[0] hitCount[0]
2018-05-08 21:12:42,373 [main] INFO  pool.PooledConnectionQueue - Busy Connections:

2018-05-08 21:12:42,374 [main] ERROR ebean.Ebean - Error trying to create the default EbeanServer
java.lang.RuntimeException: com.mysql.jdbc.exceptions.jdbc4.MySQLSyntaxErrorException: Unknown database 'inventory_v1'
	at org.avaje.targetSource.pool.ConnectionPool.<init>(ConnectionPool.java:229)
	at org.avaje.targetSource.Factory.createPool(Factory.java:12)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.getDataSourceFromConfig(DefaultContainer.java:307)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.setDataSource(DefaultContainer.java:260)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.createServer(DefaultContainer.java:100)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.createServer(DefaultContainer.java:74)
	at com.avaje.ebeaninternal.server.core.DefaultContainer.createServer(DefaultContainer.java:41)
	at com.avaje.ebean.EbeanServerFactory.create(EbeanServerFactory.java:55)
	at com.avaje.ebean.Ebean$ServerManager.getWithCreate(Ebean.java:210)
	at com.avaje.ebean.Ebean$ServerManager.<init>(Ebean.java:168)
	at com.avaje.ebean.Ebean$ServerManager.<init>(Ebean.java:133)
	at com.avaje.ebean.Ebean.<clinit>(Ebean.java:127)
	at EbeanTest.main(EbeanTest.java:12)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:497)
	at com.intellij.rt.execution.application.AppMain.main(AppMain.java:147)
Caused by: com.mysql.jdbc.exceptions.jdbc4.MySQLSyntaxErrorException: Unknown database 'inventory_v1'
	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:62)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
	at java.lang.reflect.Constructor.newInstance(Constructor.java:422)
	at com.mysql.jdbc.Util.handleNewInstance(Util.java:406)
	at com.mysql.jdbc.Util.getInstance(Util.java:381)
	at com.mysql.jdbc.SQLError.createSQLException(SQLError.java:1030)
	at com.mysql.jdbc.SQLError.createSQLException(SQLError.java:956)
	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:3491)
	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:3423)
	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:910)
	at com.mysql.jdbc.MysqlIO.secureAuth411(MysqlIO.java:3923)
	at com.mysql.jdbc.MysqlIO.doHandshake(MysqlIO.java:1273)
	at com.mysql.jdbc.ConnectionImpl.createNewIO(ConnectionImpl.java:2031)
	at com.mysql.jdbc.ConnectionImpl.<init>(ConnectionImpl.java:718)
	at com.mysql.jdbc.JDBC4Connection.<init>(JDBC4Connection.java:46)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:62)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
	at java.lang.reflect.Constructor.newInstance(Constructor.java:422)
	at com.mysql.jdbc.Util.handleNewInstance(Util.java:406)
	at com.mysql.jdbc.ConnectionImpl.getInstance(ConnectionImpl.java:302)
	at com.mysql.jdbc.NonRegisteringDriver.connect(NonRegisteringDriver.java:282)
	at java.sql.DriverManager.getConnection(DriverManager.java:664)
	at java.sql.DriverManager.getConnection(DriverManager.java:208)
	at org.avaje.targetSource.pool.ConnectionPool.createUnpooledConnection(ConnectionPool.java:429)
	at org.avaje.targetSource.pool.ConnectionPool.createConnectionForQueue(ConnectionPool.java:662)
	at org.avaje.targetSource.pool.PooledConnectionQueue.ensureMinimumConnections(PooledConnectionQueue.java:228)
	at org.avaje.targetSource.pool.ConnectionPool.initialise(ConnectionPool.java:272)
	at org.avaje.targetSource.pool.ConnectionPool.<init>(ConnectionPool.java:222)
	... 17 more
2018-05-08 21:13:16,279 [main] INFO  pool.ConnectionPool - DataSourcePool [mysql] autoCommit[false] transIsolation[READ_COMMITTED] min[1] max[2]
2018-05-08 21:13:16,853 [main] INFO  internal.DefaultContainer - DatabasePlatform name:mysql platform:mysql
2018-05-08 21:13:17,335 [main] INFO  deploy.BeanDescriptorManager - Entities enhanced[1]
2018-05-08 21:19:48,697 [main] INFO  pool.ConnectionPool - DataSourcePool [mysql] autoCommit[false] transIsolation[READ_COMMITTED] min[1] max[2]
2018-05-08 21:19:49,157 [main] INFO  internal.DefaultContainer - DatabasePlatform name:mysql platform:mysql
2018-05-08 21:19:49,394 [main] INFO  deploy.BeanDescriptorManager - Entities enhanced[1]
2018-05-08 21:23:17,699 [main] INFO  pool.ConnectionPool - DataSourcePool [mysql] autoCommit[false] transIsolation[READ_COMMITTED] min[1] max[2]
2018-05-08 21:23:18,146 [main] INFO  internal.DefaultContainer - DatabasePlatform name:mysql platform:mysql
2018-05-08 21:23:18,450 [main] INFO  deploy.BeanDescriptorManager - Entities enhanced[1]
2018-05-08 22:13:06,862 [main] INFO  pool.ConnectionPool - DataSourcePool [v1] autoCommit[false] transIsolation[READ_COMMITTED] min[1] max[2]
2018-05-08 22:13:07,321 [main] INFO  internal.DefaultContainer - DatabasePlatform name:v1 platform:mysql
2018-05-08 22:13:07,604 [main] INFO  deploy.BeanDescriptorManager - Entities enhanced[1]
2018-05-08 22:13:43,493 [main] INFO  pool.ConnectionPool - DataSourcePool [v1] autoCommit[false] transIsolation[READ_COMMITTED] min[1] max[2]
2018-05-08 22:13:43,943 [main] INFO  internal.DefaultContainer - DatabasePlatform name:v1 platform:mysql
